id,tag,timestamp,value
1,acc,1628326612058,0.7705159187316895
2,acc,1628326661900,0.8847099542617798
3,acc,1628326713116,0.9068030118942261
4,acc,1628326763168,0.9167736172676086
5,acc,1628326813483,0.9229885339736938
6,acc,1628326863751,0.9261561036109924
7,acc,1628326915070,0.9300454258918762
8,acc,1628326970025,0.9322239756584167
9,acc,1628327021424,0.934482753276825
10,acc,1628327072933,0.9352846741676331
11,acc,1628327127447,0.9370622634887695
12,acc,1628327179380,0.939093828201294
13,acc,1628327230871,0.9388933181762695
14,acc,1628327283211,0.9393611550331116
15,acc,1628327336479,0.941325843334198
16,acc,1628327390520,0.941726803779602
17,acc,1628327441837,0.9428094029426575
18,acc,1628327493312,0.9439321160316467
19,acc,1628327546642,0.9442929625511169
20,acc,1628327606031,0.9446404576301575
21,acc,1628327665370,0.9456027746200562
22,acc,1628327734022,0.9450681805610657
23,acc,1628327806484,0.9445469379425049
24,acc,1628327878121,0.9454958438873291
25,acc,1628327949430,0.9470596313476562
26,acc,1628328019080,0.946885883808136
27,acc,1628328092874,0.9480352997779846
28,acc,1628328163528,0.9473001956939697
29,acc,1628328234930,0.9481288194656372
30,acc,1628328308195,0.9477145075798035
31,acc,1628328381741,0.9488773345947266
32,acc,1628328452224,0.9498395919799805
33,acc,1628328524116,0.9494252800941467
34,acc,1628328597107,0.9497861266136169
35,acc,1628328668821,0.9503474831581116
36,acc,1628328740028,0.9500802159309387
37,acc,1628328813362,0.9499198198318481
38,acc,1628328884769,0.9500133395195007
39,acc,1628328957350,0.9511494040489197
40,acc,1628329028905,0.9518711566925049
41,acc,1628329100473,0.9508821368217468
42,acc,1628329171762,0.9512830972671509
43,acc,1628329241725,0.9517375230789185
44,acc,1628329313096,0.9523923993110657
45,acc,1628329385783,0.9508019089698792
46,acc,1628329459657,0.9513231515884399
47,acc,1628329533899,0.9514968991279602
48,acc,1628329607544,0.9515637755393982
49,acc,1628329678285,0.9522988796234131
50,acc,1628329755644,0.9524191617965698
51,acc,1628329834683,0.9525260329246521
52,acc,1628329914261,0.9524592161178589
53,acc,1628329993810,0.9533547163009644
54,acc,1628330071861,0.9531408548355103
55,acc,1628330151377,0.9531542658805847
56,acc,1628330235068,0.9531008005142212
57,acc,1628330311769,0.9529804587364197
58,acc,1628330391052,0.9531542658805847
59,acc,1628330471257,0.9540764689445496
60,acc,1628330549600,0.9534749984741211
61,acc,1628330626750,0.9530072212219238
62,acc,1628330707225,0.9534081816673279
63,acc,1628330785602,0.9537690281867981
64,acc,1628330865470,0.9541031718254089
65,acc,1628330940542,0.9542502164840698
66,acc,1628331015953,0.9540363550186157
67,acc,1628331093728,0.9536487460136414
68,acc,1628331169488,0.9541031718254089
69,acc,1628331249228,0.9541432857513428
70,acc,1628331330695,0.9548917412757874
71,acc,1628331409073,0.9534482955932617
72,acc,1628331489155,0.9548783898353577
73,acc,1628331567467,0.9541165232658386
74,acc,1628331645549,0.955199122428894
75,acc,1628331726467,0.9536487460136414
76,acc,1628331808696,0.9547179937362671
77,acc,1628331888048,0.9550521373748779
78,acc,1628331967744,0.9547313451766968
79,acc,1628332047824,0.9546778798103333
80,acc,1628332126822,0.9553862810134888
81,acc,1628332206156,0.9555733799934387
82,acc,1628332286657,0.9553461670875549
83,acc,1628332366004,0.955453097820282
84,acc,1628332445127,0.9552125334739685
85,acc,1628332523048,0.9550788402557373
86,acc,1628332601615,0.9550120234489441
87,acc,1628332681093,0.9555332660675049
88,acc,1628332761313,0.9556936621665955
89,acc,1628332839826,0.9559609889984131
90,acc,1628332918870,0.9559876918792725
91,acc,1628332997444,0.9548249244689941
92,acc,1628333079023,0.9555332660675049
93,acc,1628333158180,0.9558674097061157
