id,tag,timestamp,value
1,acc,1628503035139,0.7580344676971436
2,acc,1628503086933,0.8422881364822388
3,acc,1628503139271,0.8752257823944092
4,acc,1628503186632,0.8924322128295898
5,acc,1628503233034,0.8996291160583496
6,acc,1628503277490,0.9050474762916565
7,acc,1628503316626,0.9096110463142395
8,acc,1628503354052,0.9115550518035889
9,acc,1628503390399,0.9140918850898743
10,acc,1628503427537,0.9160221219062805
11,acc,1628503463606,0.9181453585624695
12,acc,1628503500322,0.9194827079772949
13,acc,1628503541006,0.9212198853492737
14,acc,1628503578409,0.9232741594314575
15,acc,1628503615077,0.9236464500427246
16,acc,1628503650868,0.9251630306243896
17,acc,1628503690120,0.9241979122161865
18,acc,1628503727806,0.9260591864585876
19,acc,1628503765175,0.9252181649208069
20,acc,1628503802752,0.9260730147361755
21,acc,1628503839202,0.928003191947937
22,acc,1628503877300,0.9290372133255005
23,acc,1628503915543,0.930126428604126
24,acc,1628503953282,0.9283478856086731
25,acc,1628503990311,0.9290785789489746
26,acc,1628504027877,0.9299334287643433
27,acc,1628504066334,0.9292164444923401
28,acc,1628504104851,0.9314224123954773
29,acc,1628504141995,0.9314637780189514
30,acc,1628504179782,0.9323737621307373
31,acc,1628504216725,0.9320290684700012
32,acc,1628504252458,0.9311329126358032
33,acc,1628504289087,0.9317257404327393
34,acc,1628504326136,0.9318773746490479
35,acc,1628504364605,0.9319601058959961
36,acc,1628504402284,0.9332147836685181
37,acc,1628504439539,0.9326908588409424
38,acc,1628504477306,0.9326357245445251
39,acc,1628504513027,0.9326081275939941
40,acc,1628504549129,0.9333801865577698
41,acc,1628504587550,0.9336697459220886
42,acc,1628504626149,0.9341109395027161
43,acc,1628504663347,0.9332975149154663
44,acc,1628504701179,0.9344831705093384
45,acc,1628504737955,0.9329389929771423
46,acc,1628504774845,0.9346348643302917
47,acc,1628504813276,0.9342074394226074
48,acc,1628504850582,0.9353517889976501
49,acc,1628504886655,0.9346210360527039
50,acc,1628504924340,0.934689998626709
51,acc,1628504963164,0.9354896545410156
52,acc,1628505000918,0.9353793263435364
53,acc,1628505041079,0.9362479448318481
54,acc,1628505081555,0.9359722137451172
55,acc,1628505121055,0.9375852942466736
56,acc,1628505160092,0.9354620575904846
57,acc,1628505200070,0.9372681975364685
58,acc,1628505240300,0.9366477727890015
59,acc,1628505282619,0.9364685416221619
60,acc,1628505325894,0.9368821382522583
61,acc,1628505369293,0.9367029070854187
62,acc,1628505410648,0.9366753697395325
63,acc,1628505452027,0.9361928105354309
64,acc,1628505497530,0.9385917782783508
65,acc,1628505542238,0.9391708374023438
66,acc,1628505586900,0.9365788698196411
67,acc,1628505631535,0.9375163912773132
68,acc,1628505675585,0.9382057189941406
69,acc,1628505721733,0.938329815864563
70,acc,1628505766123,0.9377783536911011
71,acc,1628505809866,0.9382608532905579
72,acc,1628505853806,0.9378197193145752
73,acc,1628505899100,0.937709391117096
74,acc,1628505941567,0.9389088749885559
75,acc,1628505985788,0.9367994666099548
76,acc,1628506031359,0.9378886222839355
77,acc,1628506079512,0.938633143901825
78,acc,1628506124456,0.9395982623100281
79,acc,1628506169935,0.93895024061203
80,acc,1628506213140,0.938605546951294
81,acc,1628506254769,0.9386882781982422
82,acc,1628506298166,0.9383160471916199
83,acc,1628506342293,0.9391018748283386
84,acc,1628506385634,0.9383711814880371
85,acc,1628506428027,0.9391570687294006
86,acc,1628506474218,0.9394465684890747
87,acc,1628506523729,0.9403013586997986
88,acc,1628506569246,0.9393776655197144
89,acc,1628506613422,0.939225971698761
90,acc,1628506657245,0.9396120309829712
91,acc,1628506701561,0.9414457082748413
92,acc,1628506745028,0.940177321434021
93,acc,1628506787989,0.9397085309028625
94,acc,1628506833928,0.9399428963661194
95,acc,1628506877862,0.9394603967666626
96,acc,1628506920977,0.9397774934768677
97,acc,1628506967200,0.9405081868171692
98,acc,1628507012928,0.9398602247238159
99,acc,1628507057814,0.9408666491508484
100,acc,1628507102448,0.9403427243232727
101,acc,1628507147312,0.9398326277732849
102,acc,1628507194988,0.9407287836074829
103,acc,1628507241274,0.9407287836074829
104,acc,1628507287309,0.9397774934768677
105,acc,1628507334962,0.9405771493911743
106,acc,1628507381635,0.9405495524406433
107,acc,1628507427022,0.9406322836875916
108,acc,1628507472646,0.9402738213539124
109,acc,1628507518827,0.94014972448349
110,acc,1628507563645,0.9398326277732849
111,acc,1628507611839,0.9415835738182068
112,acc,1628507656341,0.941073477268219
113,acc,1628507713024,0.9406736493110657
114,acc,1628507761870,0.9415284395217896
115,acc,1628507817576,0.9408942461013794
116,acc,1628507869455,0.9421213269233704
117,acc,1628507920378,0.9408252835273743
118,acc,1628507969774,0.9422039985656738
119,acc,1628508021882,0.9421902298927307
120,acc,1628508073915,0.9413629770278931
121,acc,1628508124310,0.9408252835273743
122,acc,1628508177968,0.9416387677192688
123,acc,1628508229409,0.9419558644294739
