id,tag,timestamp,value
1,loss,1628326612057,0.491956889629364
2,loss,1628326661900,0.2857531011104584
3,loss,1628326713116,0.2454858422279358
4,loss,1628326763167,0.22516602277755737
5,loss,1628326813483,0.21280179917812347
6,loss,1628326863751,0.2032955437898636
7,loss,1628326915070,0.1963634192943573
8,loss,1628326970025,0.1920255720615387
9,loss,1628327021424,0.18776273727416992
10,loss,1628327072933,0.18365399539470673
11,loss,1628327127446,0.18012036383152008
12,loss,1628327179380,0.1779659241437912
13,loss,1628327230871,0.17655049264431
14,loss,1628327283210,0.17446723580360413
15,loss,1628327336479,0.17025071382522583
16,loss,1628327390520,0.1702185869216919
17,loss,1628327441837,0.16798870265483856
18,loss,1628327493312,0.1660645306110382
19,loss,1628327546641,0.1646784543991089
20,loss,1628327606031,0.16316786408424377
21,loss,1628327665370,0.16239282488822937
22,loss,1628327734022,0.16199760138988495
23,loss,1628327806484,0.16277755796909332
24,loss,1628327878121,0.16062550246715546
25,loss,1628327949430,0.15835845470428467
26,loss,1628328019080,0.15828892588615417
27,loss,1628328092874,0.1555987149477005
28,loss,1628328163528,0.15624219179153442
29,loss,1628328234930,0.15487909317016602
30,loss,1628328308195,0.15470625460147858
31,loss,1628328381741,0.1536061316728592
32,loss,1628328452224,0.15339776873588562
33,loss,1628328524116,0.1519976258277893
34,loss,1628328597107,0.1524970531463623
35,loss,1628328668821,0.15083086490631104
36,loss,1628328740027,0.15121474862098694
37,loss,1628328813362,0.15164276957511902
38,loss,1628328884769,0.15042704343795776
39,loss,1628328957350,0.14852525293827057
40,loss,1628329028904,0.14807838201522827
41,loss,1628329100473,0.14816436171531677
42,loss,1628329171762,0.1468169242143631
43,loss,1628329241725,0.14636331796646118
44,loss,1628329313096,0.1458011269569397
45,loss,1628329385783,0.14731520414352417
46,loss,1628329459657,0.14575883746147156
47,loss,1628329533899,0.14640939235687256
48,loss,1628329607544,0.14531680941581726
49,loss,1628329678285,0.14408893883228302
50,loss,1628329755644,0.1433546394109726
51,loss,1628329834683,0.1434149146080017
52,loss,1628329914261,0.1438983827829361
53,loss,1628329993809,0.1425352394580841
54,loss,1628330071860,0.14400418102741241
55,loss,1628330151377,0.1433599293231964
56,loss,1628330235067,0.14184874296188354
57,loss,1628330311769,0.14402076601982117
58,loss,1628330391052,0.14286528527736664
59,loss,1628330471257,0.14176298677921295
60,loss,1628330549600,0.14175334572792053
61,loss,1628330626750,0.1417713463306427
62,loss,1628330707225,0.14076285064220428
63,loss,1628330785601,0.14025337994098663
64,loss,1628330865470,0.1396835595369339
65,loss,1628330940542,0.14009502530097961
66,loss,1628331015952,0.14041872322559357
67,loss,1628331093728,0.14002737402915955
68,loss,1628331169488,0.13941723108291626
69,loss,1628331249228,0.1390414535999298
70,loss,1628331330695,0.13847540318965912
71,loss,1628331409073,0.13850077986717224
72,loss,1628331489155,0.13878460228443146
73,loss,1628331567467,0.13833534717559814
74,loss,1628331645549,0.13737429678440094
75,loss,1628331726467,0.13992072641849518
76,loss,1628331808696,0.13841424882411957
77,loss,1628331888048,0.1367914080619812
78,loss,1628331967744,0.13813436031341553
79,loss,1628332047824,0.13717792928218842
80,loss,1628332126821,0.13640527427196503
81,loss,1628332206156,0.1374068260192871
82,loss,1628332286657,0.13584782183170319
83,loss,1628332366004,0.13664725422859192
84,loss,1628332445127,0.13575035333633423
85,loss,1628332523048,0.13606159389019012
86,loss,1628332601615,0.13663150370121002
87,loss,1628332681092,0.13634717464447021
88,loss,1628332761312,0.13478617370128632
89,loss,1628332839826,0.13462184369564056
90,loss,1628332918870,0.13567084074020386
91,loss,1628332997444,0.13586480915546417
92,loss,1628333079023,0.13440637290477753
93,loss,1628333158180,0.1346244513988495
